VOC,JSC,FF,PCE,Electrolyte,Semiconductor,Active area,Dye loading,Co-adsorbent,Co-sensitizer,Has_Coadsorbent,Has_Cosensitizer
704.0,8.8,0.78,4.9,"1.0 M 1,3-dimethylimidazolium iodide, 0.03 M iodine, 0.1 M guanidinium thiocyanate, 0.5 M tert-butylpyridine, 0.05 M lithium iodide in acetonitrile and valeronitrile (85:15, v/v)",TiO2 film (6 um thick + 6 um scattering layer),0.16,-,5 mM CDCA,-,1,0
724.0,10.0,0.75,5.5,"1-ethyl-3-methylimidazolium iodide/1,3-dimethylimidazolium iodide/1-ethyl-3-methylimidazolium tetracyanoborate/lithium iodide/iodine/N-methylbenzimidazole in molar ratio 12:12:16:1:1.67:4",TiO2 film (6 um thick + 6 um scattering layer),0.16,-,5 mM CDCA,-,1,0
701.0,10.5,0.7,5.1,"1-ethyl-3-methylimidazolium iodide/1,3-dimethylimidazolium iodide/1-ethyl-3-methylimidazolium tetracyanoborate/lithium iodide/iodine/N-methylbenzimidazole in molar ratio 12:12:16:1:1.67:4",TiO2 film (6 um thick + 6 um scattering layer),0.16,-,5 mM CDCA,-,1,0
665.0,9.1,0.74,4.5,"1-ethyl-3-methylimidazolium iodide/1,3-dimethylimidazolium iodide/1-ethyl-3-methylimidazolium tetracyanoborate/lithium iodide/iodine/N-methylbenzimidazole in molar ratio 12:12:16:1:1.67:4",TiO2 film (6 um thick + 6 um scattering layer),0.16,-,5 mM CDCA,-,1,0
640.0,6.4,0.72,2.93,"0.5 M LiI, 0.05 M I2, and 0.1 M 4-tert-butylpyridine in 1:1 acetonitrile-propylene carbonate",TiO2 film,,-,-,-,0,0
596.0,6.1,0.68,2.47,"0.6 M DMPImI, 0.1 M LiI, and 0.05 M I2 in acetonitrile",TiO2 15 um thick,,119 nmol/cm2,-,-,0,0
609.0,7.3,0.64,2.86,"0.6 M DMPImI, 0.1 M LiI, and 0.05 M I2 in acetonitrile",TiO2 15 um thick,,149 nmol/cm2,-,-,0,0
656.0,7.1,0.65,3.01,"0.6 M DMPImI, 0.1 M LiI, and 0.05 M I2 in acetonitrile",TiO2 15 um thick,,99 nmol/cm2,-,-,0,0
652.0,11.5,0.64,4.82,"0.6 M DMPImI, 0.1 M LiI, and 0.05 M I2 in acetonitrile",TiO2 15 um thick,,71 nmol/cm2,-,-,0,0
570.0,4.4,0.67,1.7,"LiI (500 mM), iodine (50 mM), 4-tert-butyl pyridine (580 mM) and ethyl-methyl-imidazolium dicyanoimide (600 mM) in MeCN",TiO2 film 12 um thick,0.25,-,5 mM CDCA,-,1,0
700.0,11.7,0.68,5.6,"LiI (500 mM), iodine (50 mM), 4-tert-butyl pyridine (580 mM) and ethyl-methyl-imidazolium dicyanoimide (600 mM) in MeCN",TiO2 film 12 um thick,0.25,-,5 mM CDCA,-,1,0
720.0,12.9,0.53,4.9,"LiI (500 mM), iodine (50 mM), 4-tert-butyl pyridine (580 mM) and ethyl-methyl-imidazolium dicyanoimide (600 mM) in MeCN",TiO2 film 12 um thick,0.25,-,5 mM CDCA,-,1,0
630.0,11.9,0.57,4.3,"LiI (500 mM), iodine (50 mM), 4-tert-butyl pyridine (580 mM) and ethyl-methyl-imidazolium dicyanoimide (600 mM) in MeCN",TiO2 film 12 um thick,0.25,-,5 mM CDCA,-,1,0
680.0,12.0,0.64,5.2,"LiI (500 mM), iodine (50 mM), 4-tert-butyl pyridine (580 mM) and ethyl-methyl-imidazolium dicyanoimide (600 mM) in MeCN",TiO2 film 12 um thick,0.25,-,5 mM CDCA,-,1,0
735.0,11.34,0.73,6.05,"1.0 M 1,3-dimethylimidazolium iodide, 0.03 M iodine, 0.1 M guanidinium thiocyanate, 0.5 M tert-butylpyridine, 0.05 M lithium iodide in a mixture of acetonitrile and valeronitrile (85/15, v/v)",TiO2 film,0.16,-,10 mM DCA,-,1,0
614.0,11.81,0.72,5.17,"1-ethyl-3-methylimidazolium iodide/1,3-dimethylimidazolium iodide/1-ethyl-3-methylimidazolium tetracyanoborate/lithium iodide/Iodine/N-methyl-benzimidazole in molar ratio (12/12/16/1/1.67/4)",TiO2 film,0.16,-,10 mM DCA,-,1,0
724.0,10.01,0.75,5.5,"0.20 M (tris(2,2'-bipyridyl)cobalt(II) bis(trifluoromethane-sulfonyl)imide ([Co(bpy)3](TFSI)2), 0.06 M [Co(bpy)3](TFSI)3, 0.05 M LiTFSI, 1 M tert-butylpyridine (tBP) in acetonitrile",TiO2 film,0.16,-,10 mM DCA,-,1,0
750.0,8.22,0.65,4.0,"0.5 M LiI, 0.05 M I2, and 0.1 M 4-tert-butylpyridine in 1:1 acetonitrile-propylene carbonate",TiO2 film,,-,-,-,0,0
660.0,12.96,0.68,5.78,"0.5 M LiI, 0.05 M I2, and 0.1 M 4-tert-butylpyridine in 1:1 acetonitrile-propylene carbonate",TiO2 film,,-,-,-,0,0
630.0,13.38,0.7,5.86,"0.5 M LiI, 0.05 M I2, and 0.1 M 4-tert-butylpyridine in 1:1 acetonitrile-propylene carbonate",TiO2 film,,-,-,-,0,0
565.0,11.71,0.71,4.71,"0.6 M dimethylpropylimidazolium iodide, 0.05 M I2, 0.1 M LiI and 0.5 M tert-butyl pyridine in acetonitrile",TiO2 film (10 um thick + 5 um scattering layer),0.25,-,20 mM DCA,-,1,0
565.0,11.71,0.71,4.71,"0.6 M dimethylpropylimidazolium iodide, 0.05 M I2, 0.1 M LiI and 0.5 M tert-butyl pyridine in acetonitrile",TiO2 film (10 um thick + 5 um scattering layer),0.25,-,-,-,0,0
752.0,10.13,0.75,5.45,"0.6 M 1-methyl-3-propylimidazolium iodide, 0.10 M guanidinium thiocyanate, 0.03 M I2, 0.5 M tert-butylpyridine in acetonitrile and valeronitrile (85 : 15, v/v)",TiO2 15 um thick,0.16,-,-,-,0,0
706.0,10.52,0.74,5.48,"0.6 M 1-propyl-3-methylimidazolium iodide (PMII), 0.03 M I2, 0.05 M LiI, 0.1 M guanidinium thiocyanate (GuSCN), and 0.5 M 4-tert-butylpyridine (TBP) in acetonitrile and valeronitrile (85:15 v/v)",TiO2 15 um thick,,336 nmol/cm2,-,-,0,0
728.0,10.51,0.73,5.55,"0.6 M 1-propyl-3-methylimidazolium iodide (PMII), 0.03 M I2, 0.05 M LiI, 0.1 M guanidinium thiocyanate (GuSCN), and 0.5 M 4-tert-butylpyridine (TBP) in acetonitrile and valeronitrile (85:15 v/v)",TiO2 15 um thick,,306 nmol/cm2,-,-,0,0
731.0,10.65,0.6818,5.31,Solarnix Iodolyte HL-30,TiO2 film 8-12 um thick,0.18,-,20 mM DCA,-,1,0
731.0,10.65,0.6818,5.31,Iodolyte HL-30,TiO2 film (8-12 um thick + 5 um scattering layer),0.18,-,20 mM DCA,-,1,0
758.0,9.4,0.6645,4.7,Solarnix Iodolyte HL-30,TiO2 film 8-12 um thick,0.18,-,20 mM DCA,-,1,0
758.0,9.4,0.6645,4.7,Iodolyte HL-30,TiO2 film (8-12 um thick + 5 um scattering layer),0.18,-,20 mM DCA,-,1,0
770.0,10.41,0.78,6.24,"0.20 M (tris(2,2'-bipyridyl)cobalt(II) bis(trifluoromethane-sulfonyl)imide ([Co(bpy)3](TFSI)2), 0.06 M [Co(bpy)3](TFSI)3, 0.05 M LiTFSI, 1 M tert-butylpyridine (tBP) in acetonitrile",TiO2 film,0.16,-,10 mM DCA,-,1,0
704.0,8.85,0.78,4.9,"1.0 M 1,3-dimethylimidazolium iodide, 0.03 M iodine, 0.1 M guanidinium thiocyanate, 0.5 M tert-butylpyridine, 0.05 M lithium iodide in a mixture of acetonitrile and valeronitrile (85/15, v/v)",TiO2 film,0.16,-,10 mM DCA,-,1,0
665.0,9.08,0.74,4.49,"1-ethyl-3-methylimidazolium iodide/1,3-dimethylimidazolium iodide/1-ethyl-3-methylimidazolium tetracyanoborate/lithium iodide/Iodine/N-methyl-benzimidazole in molar ratio (12/12/16/1/1.67/4)",TiO2 film,0.16,-,10 mM DCA,-,1,0
600.0,7.39,0.7,3.1,"0.03 M iodine (I2), 0.01 M guanidinium thiocyanate (GuNCS), 0.5 M tert-butylpyridine 0.6 M 1-butyl-3-methyl-imidazolium iodide (BMII) in acetonitrile:valeronitrile (MeCN:VN) 85:15",TiO2 film (8 um transparent + 4 um scat­tering layer),0.1256,-,-,-,0,0
450.0,1.77,0.7,0.56,"0.03 M iodine (I2), 0.01 M guanidinium thiocyanate (GuNCS), 0.5 M tert-butylpyridine 0.6 M 1-butyl-3-methyl-imidazolium iodide (BMII) in acetonitrile:valeronitrile (MeCN:VN) 85:15",TiO2 film (8 um transparent + 4 um scat­tering layer),0.1256,-,-,-,0,0
610.0,9.71,0.68,4.02,"0.03 M iodine (I2), 0.01 M guanidinium thiocyanate (GuNCS), 0.5 M tert-butylpyridine 0.6 M 1-butyl-3-methyl-imidazolium iodide (BMII) in acetonitrile:valeronitrile (MeCN:VN) 85:15",TiO2 film (8 um transparent + 4 um scat­tering layer),0.1256,-,6 mM CDCA,SQ2,1,1
690.0,12.48,0.73,6.29,"0.5 M lithium iodide (LiI), 0.05 M I2, and 0.5 M 4-tert-butylpyridine (TBP) in solvent of THF/C2H5OH",TiO2 film,0.196,-,-,-,0,0
710.0,14.86,0.75,7.91,"0.5 M lithium iodide (LiI), 0.05 M I2, and 0.5 M 4-tert-butylpyridine (TBP) in solvent of THF/C2H5OH",TiO2 film,0.196,-,-,-,0,0
730.0,7.19,0.67,3.52,"0.6 M LiI, 0.03 M I2, 0.1 M guanidinium thiocyanate, and 0.5 M tert-butylpyridine in a 15/85 (v/v) mixture of benzonitrile and acetonitrile",TiO2 film 11 um thick,0.25,-,-,-,0,0
700.0,8.88,0.66,4.1,"0.6 M LiI, 0.03 M I2, 0.1 M guanidinium thiocyanate, and 0.5 M tert-butylpyridine in a 15/85 (v/v) mixture of benzonitrile and acetonitrile",TiO2 film 11 um thick,0.25,-,-,-,0,0
700.0,10.89,0.67,5.12,"0.6 M LiI, 0.03 M I2, 0.1 M guanidinium thiocyanate, and 0.5 M tert-butylpyridine in a 15/85 (v/v) mixture of benzonitrile and acetonitrile",TiO2 film 11 um thick,0.25,-,-,-,0,0
600.0,11.2,0.75,5.0,"0.1 M LiI, 0.05 M I2, 0.6 M 1, 2-dimethyl-3- N-propylimidazolium iodide and 0.5 M TBP in dehydrated acetonitrile",TiO2 film (16 um thick),0.2304,-,-,-,0,0
770.0,8.5,0.65,4.25,"0.6 M 1,2-dimethyl-3-n-propylimidazolium iodide (DMPImI), 0.1 M LiI, 0.05 M I2, and 0.5 M 4-tert-butylpyridine (TBP) and 0.1 M guanidinium thiocyanate (GNCS) in acetonitrile",TiO2 film (12 um thick),0.158,398 nmol/cm2,-,-,0,0
697.0,11.3,0.66,5.19,"0.6 M 1,2-dimethyl-3-n-propylimidazolium iodide (DMPImI), 0.1 M LiI, 0.05 M I2, and 0.5 M 4-tert-butylpyridine (TBP) and 0.1 M guanidinium thiocyanate (GNCS) in acetonitrile",TiO2 film (12 um thick),0.158,589 nmol/cm2,-,-,0,0
734.0,14.33,0.76,8.0,"1.0 M 1,3-dimethylimidazolium iodide, 0.05 M LiI, 0.1 M guanidinium thiocyanate, 0.03 M I2, and 0.5 M tert-butylpyridine in the mixture of acetonitrile and valeronitrile (85/15, V/V)",TiO2 film (7+4 um),0.159,-,0.3 mM CDCA,-,1,0
676.0,14.06,0.74,7.0,"1,3-dimethylimidazolium iodide/1-ethyl-3-methylimidazoliumiodide/1-ethyl-3-methylimidazoliumtetracyanoborate/iodine/N-butylbenzoimidazole/guannidinium thiocyanate (molar ratio, 12/12/16/1.67/3.33/0.67)",TiO2 film (7+4 um),0.159,-,0.3 mM CDCA,-,1,0
790.0,15.35,0.64,7.74,"0.22 M [Co(II)(bpy)3]TFSI2, 0.06 M [Co(III)(bpy)3]TFSI3, 0.1 M LiTFSI, and 0.5 M tert-butylpyridine in acetonitrile",TiO2 film,0.25,-,-,-,0,0
788.0,11.87,0.68,8.04,"0.22 M [Co(II)(bpy)3]TFSI2, 0.06 M [Co(III)(bpy)3]TFSI3, 0.1 M LiTFSI, and 0.5 M tert-butylpyridine in acetonitrile",TiO2 film,0.25,-,-,-,0,0
778.0,8.74,0.71,7.6,"0.22 M [Co(II)(bpy)3]TFSI2, 0.06 M [Co(III)(bpy)3]TFSI3, 0.1 M LiTFSI, and 0.5 M tert-butylpyridine in acetonitrile",TiO2 film,0.25,-,-,-,0,0
768.0,6.73,0.72,7.4,"0.22 M [Co(II)(bpy)3]TFSI2, 0.06 M [Co(III)(bpy)3]TFSI3, 0.1 M LiTFSI, and 0.5 M tert-butylpyridine in acetonitrile",TiO2 film,0.25,-,-,-,0,0
752.0,4.54,0.73,7.89,"0.22 M [Co(II)(bpy)3]TFSI2, 0.06 M [Co(III)(bpy)3]TFSI3, 0.1 M LiTFSI, and 0.5 M tert-butylpyridine in acetonitrile",TiO2 film,0.25,-,-,-,0,0
700.0,1.31,0.74,6.79,"0.22 M [Co(II)(bpy)3]TFSI2, 0.06 M [Co(III)(bpy)3]TFSI3, 0.1 M LiTFSI, and 0.5 M tert-butylpyridine in acetonitrile",TiO2 film,0.25,-,-,-,0,0
770.0,12.41,0.5719,5.44,Solarnix Iodolyte HL-30,TiO2 film 8-12 um thick,0.18,-,20 mM DCA,-,1,0
770.0,12.41,0.5719,5.44,Iodolyte HL-30,TiO2 film (8-12 um thick + 5 um scattering layer),0.18,-,20 mM DCA,-,1,0
670.0,13.5,0.72,6.67,"0.6 M DMPII, 0.5 M LiI, 0.05 M I2, 0.5 M TBP in an acetonitrrile",TiO2 14 um thick,,-,40 mM DCA,-,1,0
640.0,9.21,0.68,4.01,"acetonitrile solution containing LiI (0.5 M), I2 (0.05 M), and 4-tert-butylpyridine (0.5 M)",TiO2 film (16-18 um thick),0.25,-,-,-,0,0
670.0,9.38,0.7,4.32,"0.1 M LiI, 0.6 M DMPII, 0.05 M I2 and 0.5 M TBP in a mixture of ACN/MPN (volume ratio of 1:1)",TiO2 film (6 um thick),0.16,-,-,-,0,0
660.0,11.35,0.72,5.28,"0.1 M LiI, 0.6 M DMPII, 0.05 M I2 and 0.5 M TBP in a mixture of ACN/MPN (volume ratio of 1:1)",TiO2 film (12 um thick),0.16,-,-,-,0,0
640.0,9.75,0.69,4.38,"0.1 M LiI, 0.6 M DMPII, 0.05 M I2 and 0.5 M TBP in a mixture of ACN/MPN (volume ratio of 1:1)",TiO2 film (18 um thick),0.16,-,-,-,0,0
620.0,9.74,0.63,3.81,"0.1 M LiI, 0.6 M DMPII, 0.05 M I2 and 0.5 M TBP in a mixture of ACN/MPN (volume ratio of 1:1)",TiO2 film (24 um thick),0.16,-,-,-,0,0
600.0,12.13,0.67,4.85,0.7 M LiI and 0.5 M TBP in a mixture of ACN/MPN (volume ratio of 1:1),TiO2 film (12 um thick),0.16,-,-,-,0,0
680.0,11.62,0.71,5.05,"0.6 M LiI, 0.1 M DMPII, and 0.5 M TBP in a mixture of ACN/MPN (volume ratio of 1:1)",TiO2 film (12 um thick),0.16,-,-,-,0,0
695.0,12.21,0.72,6.15,"0.6 M 1-propyl-3-methylimidazolium iodide (PMII), 0.03 M I2, 0.05 M LiI, 0.1 M guanidinium thiocyanate (GuSCN), and 0.5 M 4-tert-butylpyridine (TBP) in acetonitrile and valeronitrile (85:15 v/v)",TiO2 15 um thick,,272 nmol/cm2,-,-,0,0
915.0,11.2,0.68,6.97,"0.25 M [Co(II)(phen)3](PF6)2, 0.05 M [Co(III)(phen)3](PF6)3, 0.5 M TBP and 0.1 M LiTFSI in acetonitrile",TiO2 film (3 um thick + 4 um scattering layer),0.19,27 nmol/cm2,-,-,0,0
765.0,5.6,0.69,2.95,"0.25 M [Co(II)(phen)3](PF6)2, 0.05 M [Co(III)(phen)3](PF6)3, 0.5 M TBP and 0.1 M LiTFSI in acetonitrile",TiO2 film (3 um thick + 4 um scattering layer),0.19,34 nmol/cm2,-,-,0,0
867.0,15.3,0.68,9.02,"0.25 M [Co(II)(phen)3](PF6)2, 0.05 M [Co(III)(phen)3](PF6)3, 0.5 M TBP and 0.1 M LiTFSI in acetonitrile",TiO2 film (3 um thick + 4 um scattering layer),0.19,37 nmol/cm2,-,-,0,0
760.0,7.97,0.71,4.3,"0.25 M [Co(II)(phen)3](PF6)2, 0.05 M [Co(III)(phen)3](PF6)3, 0.5 M TBP and 0.1 M LiTFSI in acetonitrile",TiO2 film (3 um thick + 4 um scattering layer),0.19,39 nmol/cm2,-,-,0,0
830.0,13.0,0.69,7.44,"0.25 M [Co(II)(phen)3](PF6)2, 0.05 M [Co(III)(phen)3](PF6)3, 0.5 M TBP and 0.1 M LiTFSI in acetonitrile",TiO2 film (3 um thick + 4 um scattering layer),0.19,-,-,-,0,0
883.0,12.8,0.67,7.57,Co-bpy,TiO2 film (3 um thick + 4 um scattering layer),0.19,-,-,-,0,0
721.0,14.2,0.67,6.86,Co-dmbpy,TiO2 film (3 um thick + 4 um scattering layer),0.19,-,-,-,0,0
738.0,9.4,0.69,4.79,Co-bpy,TiO2 film (3 um thick + 4 um scattering layer),0.19,-,-,-,0,0
626.0,12.5,0.68,5.32,Co-dmbpy,TiO2 film (3 um thick + 4 um scattering layer),0.19,-,-,-,0,0
827.0,14.8,0.68,8.32,Co-bpy,TiO2 film (3 um thick + 4 um scattering layer),0.19,-,-,-,0,0
670.0,15.8,0.68,7.2,Co-dmbpy,TiO2 film (3 um thick + 4 um scattering layer),0.19,-,-,-,0,0
783.0,10.2,0.7,5.59,Co-bpy,TiO2 film (3 um thick + 4 um scattering layer),0.19,-,-,-,0,0
658.0,13.8,0.69,6.27,Co-dmbpy,TiO2 film (3 um thick + 4 um scattering layer),0.19,-,-,-,0,0
648.0,9.49,0.66,4.03,"0.30 M [Co(II)(Me2bpy)3]TFSI2, 0.06 M [Co(III)(Me2bpy)3]TFSI3, 0.1 M LiClO4, and 0.33 M tert-butylpyridine in acetonitrile",TiO2 film (4 um thick + 4 um scattering layer),0.12,-,5 mM CDCA,-,1,0
651.0,12.97,0.65,5.49,"0.30 M [Co(II)(Me2bpy)3]TFSI2, 0.06 M [Co(III)(Me2bpy)3]TFSI3, 0.1 M LiClO4, and 0.33 M tert-butylpyridine in acetonitrile",TiO2 film (4 um thick + 4 um scattering layer),0.12,-,5 mM CDCA,-,1,0
667.0,16.73,0.65,7.23,"0.30 M [Co(II)(Me2bpy)3]TFSI2, 0.06 M [Co(III)(Me2bpy)3]TFSI3, 0.1 M LiClO4, and 0.33 M tert-butylpyridine in acetonitrile",TiO2 film (4 um thick + 4 um scattering layer),0.12,-,5 mM CDCA,-,1,0
604.0,8.37,0.72,3.65,"0.05 M I2, 0.1 M LiI, 0.5 M GuSCN, 0.5 M TPB, 0.6 M BMII, 0.1 M DMPII",TiO2 film (4 um thick + 4 um scattering layer),0.12,-,5 mM CDCA,-,1,0
621.0,12.26,0.7,5.32,"0.05 M I2, 0.1 M LiI, 0.5 M GuSCN, 0.5 M TPB, 0.6 M BMII, 0.1 M DMPII",TiO2 film (4 um thick + 4 um scattering layer),0.12,-,5 mM CDCA,-,1,0
647.0,14.19,0.69,6.29,"0.05 M I2, 0.1 M LiI, 0.5 M GuSCN, 0.5 M TPB, 0.6 M BMII, 0.1 M DMPII",TiO2 film (4 um thick + 4 um scattering layer),0.12,-,5 mM CDCA,-,1,0
690.0,10.81,0.72,5.36,"0.1 M LiI, 0.6 M DMPII, and 0.5 M TBP in a mixture of ACN/MPN (volume ratio of 1:1)",TiO2 film (12 um thick),0.16,-,-,-,0,0
800.0,8.0,0.75,3.79,0.7 M DMPII and 0.5 M TBP in a mixture of ACN/MPN (volume ratio of 1:1),TiO2 film (12 um thick),0.16,-,-,-,0,0
630.0,16.94,0.66,7.01,"0.1 M LiI, 0.6 M DMPII, 0.03 M I2 , and 0.5 M TBP in a mixture of ACN/MPN (volume ratio of 1:1)",TiO2 film (12 um thick),0.16,-,DINHOP,-,1,0
640.0,7.4,0.71,3.34,"0.6 M BMII (1-butyl-3-methylimidazolium iodide), 0.05 M LiI, 0.03 MI2, 0.5 M 4-tert-butylpyridine, and 0.1 M guanidinium thiocyanate in a mixture of acetonitrile-valeronitrile (85:15, v/v)",TiO2 film (10 um thick),0.16,120 nmol/cm2,-,-,0,0
610.0,7.1,0.59,2.6,"LiI (100 mM), iodine (30 mM), 4-tert-butyl pyridine (500 mM) and 1-butyl-3-methyl-imidazolium iodide (600 mM) in mixed solvent of acetonitrile and varelonitrile (volume ratio of 85:15)",TiO2 film (8 um transparent + 11 um scat­tering layer),0.16,-,-,-,0,0
660.0,11.19,0.7,5.22,"0.6 M 1-butyl-3-methylimidazolium iodide (BMII), 0.05 M LiI, 0.03 M I2, 0.5 M 4-tert-butylpyridine, and 0.1 M guanidinium thiocyanate in a mixture of acetonitrile-valeronitrile (85:15, v/v)]",TiO2 film (12 um thick + 4 um scattering layer),0.125,250 nmol/cm2,0.5 mM DCA,-,1,0
670.0,11.2,0.69,5.19,"acetonitrile solution containing LiI (0.5 M), I2 (0.05 M), and 4-tert-butylpyridine (0.5 M)",TiO2 film (16-18 um thick),0.25,-,-,-,0,0
680.0,9.99,0.68,4.58,"acetonitrile solution containing LiI (0.5 M), I2 (0.05 M), and 4-tert-butylpyridine (0.5 M)",TiO2 film (16-18 um thick),0.25,-,-,-,0,0
670.0,10.84,0.65,4.73,"acetonitrile solution containing LiI (0.5 M), I2 (0.05 M), and 4-tert-butylpyridine (0.5 M)",TiO2 film (16-18 um thick),0.25,-,-,-,0,0
710.0,13.0,0.69,6.31,"0.1 M LiI, 0.6 M DMPII, 0.03 M I2 , and 0.5 M TBP in a mixture of ACN/MPN (volume ratio of 1:1)",TiO2 film (12 um thick),0.16,-,DINHOP,-,1,0
671.0,10.48,0.67,4.71,"0.6 M BMII (1-butyl-3-methylimidazolium iodide), 0.05 M LiI, 0.03 MI2, 0.5 M 4-tert-butylpyridine, and 0.1 M guanidinium thiocyanate in a mixture of acetonitrile-valeronitrile (85:15, v/v)",TiO2 film (10 um thick),0.16,86 nmol/cm2,-,-,0,0
695.0,10.78,0.68,5.06,"0.6 M BMII (1-butyl-3-methylimidazolium iodide), 0.05 M LiI, 0.03 MI2, 0.5 M 4-tert-butylpyridine, and 0.1 M guanidinium thiocyanate in a mixture of acetonitrile-valeronitrile (85:15, v/v)",TiO2 film (10 um thick),0.16,42.6 nmol/cm2,-,-,0,0
769.0,13.7,0.59,6.24,"0.6 M BMII (1-butyl-3-methylimidazolium iodide), 0.05 M LiI, 0.03 MI2, 0.5 M 4-tert-butylpyridine, and 0.1 M guanidinium thiocyanate in a mixture of acetonitrile-valeronitrile (85:15, v/v)",TiO2 film (10 um thick),0.16,48.5 nmol/cm2,-,-,0,0
692.0,16.3,0.68,7.67,"0.6 M 1,2-dimethyl-3-n-propylimidazolium iodide (DMPImI), 0.1 M LiI, 0.05 M I2, and 0.5 M tertbutylpyridine in acetonitrile",TiO2 film (9 + 4 um thick),0.19,116 nmol/cm2,-,-,0,0
690.0,9.5,0.75,4.9,"0.1 M LiI, 0.05 M I2, 0.6 M 1, 2-dimethyl-3- N-propylimidazolium iodide and 0.5 M TBP in dehydrated acetonitrile",TiO2 film (16 um thick),0.2304,-,-,-,0,0
633.0,8.96,0.69,3.91,"0.03 M I2, 0.05 M LiI, 0.5 M TBP, 0.1 M guandine thiocyanate, 1.0 M 1,3-dimethylimidazolium (DMII) DMII in acetonitrile and valeronitrile (v/v, 85/15)",TiO2 film,0.25,-,-,-,0,0
699.0,14.99,0.69,7.21,"0.03 M I2, 0.05 M LiI, 0.5 M TBP, 0.1 M guandine thiocyanate, 1.0 M 1,3-dimethylimidazolium (DMII) DMII in acetonitrile and valeronitrile (v/v, 85/15)",TiO2 film,0.25,-,5 mM CDCA,-,1,0
572.0,6.11,0.585,2.05,"3-propyl-1-methyl-imidazolium iodide (PMII, 0.7 M), LiI (0.2 M), I2 (0.05 M), and t-butylpyridine (TBP, 0.5 M) in acetonitrile/valeronitrile (85:15 v/v)",TiO2 film,0.41,-,-,-,0,0
587.0,7.89,0.722,3.34,"3-propyl-1-methyl-imidazolium iodide (PMII, 0.7 M), LiI (0.2 M), I2 (0.05 M), and t-butylpyridine (TBP, 0.5 M) in acetonitrile/valeronitrile (85:15 v/v)",TiO2 film,0.41,-,-,-,0,0
810.0,17.54,0.72,10.21,"0.1 M GuSCN, 1.2 M DMPII, 0.035 M I2, and 0.5 M tBP in ACN/MPN (volume ratio of 8:2)",TiO2 film (12 um transparent + 4 um scat­tering layer),,-,-,-,0,0
780.0,16.86,0.69,9.02,"0.1 M GuSCN, 1.2 M DMPII, 0.035 M I2, and 0.5 M tBP in ACN/MPN (volume ratio of 8:2)",TiO2 film (12 um transparent + 4 um scat­tering layer),,-,-,-,0,0
780.0,15.54,0.62,7.6,"0.1 M GuSCN, 1.2 M DMPII, 0.035 M I2, and 0.5 M tBP in ACN/MPN (volume ratio of 8:2)",TiO2 film (12 um transparent + 4 um scat­tering layer),,-,-,-,0,0
800.0,16.97,0.72,9.83,"0.1 M GuSCN, 1.2 M DMPII, 0.035 M I2, and 0.5 M tBP in ACN/MPN (volume ratio of 8:2)",TiO2 film (12 um transparent + 4 um scat­tering layer),,-,1 mM CDCA,-,1,0
800.0,16.4,0.71,9.37,"0.1 M GuSCN, 1.2 M DMPII, 0.035 M I2, and 0.5 M tBP in ACN/MPN (volume ratio of 8:2)",TiO2 film (12 um transparent + 4 um scat­tering layer),,-,10 mM CDCA,-,1,0
810.0,15.98,0.7,9.13,"0.1 M GuSCN, 1.2 M DMPII, 0.035 M I2, and 0.5 M tBP in ACN/MPN (volume ratio of 8:2)",TiO2 film (12 um transparent + 4 um scat­tering layer),,-,20 mM CDCA,-,1,0
810.0,15.39,0.65,8.12,"0.1 M GuSCN, 1.2 M DMPII, 0.035 M I2, and 0.5 M tBP in ACN/MPN (volume ratio of 8:2)",TiO2 film (12 um transparent + 4 um scat­tering layer),,-,30 mM CDCA,-,1,0
811.0,18.79,0.7331,11.18,"0.1 M GuSCN, 1.2 M DMPII, 0.035 M I2, and 0.5 M tBP in ACN/MPN (volume ratio of 8:2)",TiO2 film + 3D photonic crystal layer,,-,-,-,0,0
650.0,8.2,0.85,4.52,"0.3 M 1-methyl-3-propylimidazolium iodide (MPII), 0.03 M I2, 0.07 M LiI, 0.1 M guandine thiocyanate and 0.4 M 4-tert-butylpyridine (TBP)",TiO2 film (18 um thick),0.16,211 nmol/cm2,-,-,0,0
640.0,9.21,0.75,4.4,"0.3 M 1-methyl-3-propylimidazolium iodide (MPII), 0.03 M I2, 0.07 M LiI, 0.1 M guandine thiocyanate and 0.4 M 4-tert-butylpyridine (TBP)",TiO2 film (18 um thick),0.16,392 nmol/cm2,-,-,0,0
700.0,9.17,0.78,4.99,"0.3 M 1-methyl-3-propylimidazolium iodide (MPII), 0.03 M I2, 0.07 M LiI, 0.1 M guandine thiocyanate and 0.4 M 4-tert-butylpyridine (TBP)",TiO2 film (18 um thick),0.16,292 nmol/cm2,-,-,0,0
582.0,10.6,0.68,4.19,"0.6 M 1,2-dimethyl-3-n-propylimidazolium iodide (DMPImI), 0.1 M LiI, 0.05 M I2, and 0.5 M tertbutylpyridine in acetonitrile",TiO2 film (9 + 4 um thick),0.19,93 nmol/cm2,-,-,0,0
580.0,7.3,0.62,2.6,"LiI (100 mM), iodine (30 mM), 4-tert-butyl pyridine (500 mM) and 1-butyl-3-methyl-imidazolium iodide (600 mM) in mixed solvent of acetonitrile and varelonitrile (volume ratio of 85:15)",TiO2 film (8 um transparent + 11 um scat­tering layer),0.16,-,-,-,0,0
